Timestamp,"Confidentiality and Privacy: Your privacy is important to us. All responses you provide will be kept strictly confidential and anonymous, and the results will only be analyzed in aggregate. Your personal information will not be shared with any third parties, and the data collected will be used for research purposes only.
Voluntary Participation: Participation in this study is entirely voluntary, and you have the right to withdraw at any time during the period the questionnaire is available for your completion. 
Contact Information: If you have any questions or concerns about the study, please feel free to contact us at: Ashrin Mobashira Shifa (ashrin.shifa@northsouth.edu)
By checking the ""I Agree"" box below, you indicate your voluntary consent to participate in this research study.",Gender,Age,Occupation,Marital status,Monthly household income (approximate),What activities were you involved in between 5:00 AM - 5:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 5:30 AM - 6:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 6:00 AM - 6:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 6:30 AM - 7:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 7:00 AM - 7:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 7:30 AM - 8:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 8:00 AM - 8:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 8:30 AM - 9:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 9:00 AM - 9:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 9:30 AM - 10:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 10:00 AM - 10:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 10:30 AM - 11:00 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 11:00 AM - 11:30 AM? Please select the most applicable option from the menu provided.,What activities were you involved in between 11:30 AM - 12:00 PM? Please select the most applicable option from the menu provided.,What was you activity between 12:00 PM - 12:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 PM - 1:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 PM - 1:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 PM - 2:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 PM - 2:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 PM - 3:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 PM - 3:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 PM - 4:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 PM - 4:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 PM - 5:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 PM - 5:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 PM - 6:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 PM - 6:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 PM - 7:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 PM - 7:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 PM - 8:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 PM - 8:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 PM - 9:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 PM - 9:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 PM - 10:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 PM - 10:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 PM - 11:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 PM - 11:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 PM - 12:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 AM - 12:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 AM - 1:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 AM - 1:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 AM - 2:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 AM - 2:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 AM - 3:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 AM - 3:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 AM - 4:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 AM - 4:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 AM - 5:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 AM - 5:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 AM - 6:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 AM - 6:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 AM - 7:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 AM - 7:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 AM - 8:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 AM - 8:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 AM - 9:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 AM - 9:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 AM - 10:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 AM - 10:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 AM - 11:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 AM - 11:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 AM - 12:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 PM - 12:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 PM - 1:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 PM - 1:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 PM - 2:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 PM - 2:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 PM - 3:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 PM - 3:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 PM - 4:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 PM - 4:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 PM - 5:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:00 PM - 5:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 5:30 PM - 6:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:00 PM - 6:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 6:30 PM - 7:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:00 PM - 7:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 7:30 PM - 8:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:00 PM - 8:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 8:30 PM - 9:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:00 PM - 9:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 9:30 PM - 10:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:00 PM - 10:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 10:30 PM - 11:00 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:00 PM - 11:30 PM ?  Please select the most applicable option from the menu provided.,What was you activity between 11:30 PM - 12:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:00 AM - 12:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 12:30 AM - 1:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:00 AM - 1:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 1:30 AM - 2:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:00 AM - 2:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 2:30 AM - 3:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:00 AM - 3:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 3:30 AM - 4:00 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:00 AM - 4:30 AM ?  Please select the most applicable option from the menu provided.,What was you activity between 4:30 AM - 5:00 AM ?  Please select the most applicable option from the menu provided.,"When I must choose between the two, I usually dress for fashion, not for comfort.",An important part of my life and activities is dressing smartly.,A person should try to dress in style.
2023/10/30 12:22:53 PM GMT+6,I Agree,Male,20,Student,Do not prefer to disclose,50000,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Housework,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Phone Calls,Housework,Religion or Spiritual Activities,Eating,Eating,Personal Care,Sleeping,Sports,Sports,Sports,Religion or Spiritual Activities,Socializing,Study,Reading or Writing,Study,Study,Study,Entertainment,Entertainment,Video Games,Phone Calls,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Housework,Phone Calls,Eating,Entertainment,Entertainment,Video Games,Video Games,Eating,Eating,Housework,Sleeping,Sleeping,Sports,Sports,Sports,Religion or Spiritual Activities,Housework,Reading or Writing,Study,Study,Phone Calls,Socializing,Socializing,Socializing,Entertainment,Entertainment,Eating,Video Games,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,3
2023/10/30 12:24:56 PM GMT+6,I Agree,Male,24,Student,Married,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Religion or Spiritual Activities,Travelling,Travelling,Religion or Spiritual Activities,Sports,Sports,Sports,Sports,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Religion or Spiritual Activities,Traveling,Traveling,Traveling,Sports,Sports,Sports,Sports,Study,Study,Study,Study,Phone Calls,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,3
2023/10/30 12:29:48 PM GMT+6,I Agree,Male,23,Student,Single,0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Housework,Exercise,Housework,Exercise,Housework,Eating,Sleeping,Sleeping,Sleeping,Work,Work,Personal Care,Personal Care,Personal Care,Exercise,Exercise,Study,Study,Study,Study,Study,Study,Eating,Exercise,Video Games,Video Games,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Work,Work,Work,Work,Eating,Study,Exercise,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Video Games,Entertainment,Eating,Eating,Study,Study,Study,Study,Study,Exercise,Exercise,Study,Exercise,Phone Calls,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,3,3
2023/10/30 12:37:21 PM GMT+6,I Agree,Female,21,Student,Single,"1,20,000",University Class,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Eating,Traveling,Traveling,Traveling,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Socializing,Socializing,Travelling,Personal Care,Eating,Entertainment,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Housework,Housework,Study,Study,Study,Personal Care,Eating,Family Time,Family Time,Entertainment,Entertainment,Socializing,Socializing,Socializing,Socializing,Socializing,Socializing,Nightlife,Nightlife,Eating,Nightlife,Nightlife,Traveling,Personal Care,Entertainment,Work,Work,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4
2023/10/30 12:56:16 PM GMT+6,I Agree,Male,21,Student,Single,225000,Sleeping,Personal Care,Eating,Traveling,Traveling,Study,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Socializing,Study,Study,Study,Eating,Entertainment,Entertainment,Study,University Class,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Personal Care,Eating,Family Time,Family Time,Study,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Socializing,Socializing,Family Time,Family Time,Family Time,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Study,Study,Study,Study,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Socializing,Family Time,Family Time,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,5,5,4
2023/10/30 1:24:17 PM GMT+6,I Agree,Male,19,Student,Single,40000,Sleeping,Sleeping,Personal Care,Entertainment,Entertainment,Study,Study,Eating,Housework,Traveling,Traveling,University Class,University Class,University Class,Eating,Study,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Entertainment,Entertainment,Eating,Entertainment,Study,Study,Personal Care,Study,Reading or Writing,Study,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Family Time,Family Time,Family Time,Eating,Entertainment,Personal Care,Housework,Entertainment,Study,Study,Study,Entertainment,Personal Care,Sleeping,Sleeping,Personal Care,Study,Personal Care,Personal Care,Study,Study,Study,Study,Study,Exercise,Personal Care,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,1,3
2023/10/30 1:54:59 PM GMT+6,I Agree,Male,21,Student,Single,30000,Religion or Spiritual Activities,Eating,Housework,Exercise,Exercise,Exercise,Exercise,Personal Care,Eating,Entertainment,Study,Study,Study,Study,Eating,Study,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Study,Study,Study,Video Games,Video Games,Video Games,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,3
2023/10/30 2:16:36 PM GMT+6,I Agree,Male,23,Student,Single,100000,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Housework,Religion or Spiritual Activities,Family Time,Family Time,Work,Work,Work,Work,Work,Work,Work,Work,Work,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Family Time,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4
2023/10/30 2:35:39 PM GMT+6,I Agree,Male,20,Student,Single,50,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,Reading or Writing,Reading or Writing,University Class,University Class,University Class,University Class,University Class,Video Games,Video Games,Video Games,Personal Care,Video Games,Eating,Video Games,Family Time,Video Games,Video Games,Religion or Spiritual Activities,Family Time,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Family Time,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Video Games,Video Games,Video Games,Reading or Writing,Reading or Writing,Sleeping,Reading or Writing,Video Games,Personal Care,Eating,Video Games,Video Games,Sports,Sports,Sports,Religion or Spiritual Activities,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Video Games,Family Time,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Reading or Writing,Sleeping,Sleeping,Sleeping,Socializing,Sleeping,1,3,2
2023/10/30 3:36:40 PM GMT+6,I Agree,Male,19,Student,Single,300000,Religion or Spiritual Activities,Exercise,Eating,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Caring for Pets,Family Time,Family Time,Study,Study,Study,Study,Eating,Family Time,Family Time,Sleeping,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Caring for Pets,Exercise,Exercise,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Sports,Sports,Sports,Eating,Caring for Pets,Personal Care,Study,Study,Study,Study,Eating,Family Time,Family Time,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,4
2023/10/30 3:47:50 PM GMT+6,I Agree,Female,20,Student,Single,120000,Religion or Spiritual Activities,Personal Care,Eating,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Family Time,Eating,Housework,Housework,Entertainment,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Eating,Traveling,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Traveling,Traveling,Eating,Sleeping,Family Time,Eating,Study,Study,Study,Study,Entertainment,Housework,Exercise,Eating,Family Time,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,4,4
2023/10/30 4:15:46 PM GMT+6,I Agree,Male,19,Student,Single,90000,Sleeping,Personal Care,Personal Care,Eating,Traveling,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Socializing,Eating,Travelling,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Study,Study,Family Time,Eating,Housework,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Study,Study,Study,Eating,Study,Study,Study,Study,Exercise,Exercise,Entertainment,Personal Care,Personal Care,Eating,Study,Study,Phone Calls,Work,Housework,Religion or Spiritual Activities,Socializing,Family Time,Study,Study,Study,Study,Study,Eating,Nightlife,Shopping,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,5,5
2023/10/30 4:17:59 PM GMT+6,I Agree,Male,23,Student,Single,120000,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Sleeping,Sleeping,Sleeping,Entertainment,Entertainment,Religion or Spiritual Activities,Reading or Writing,Study,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Family Time,Family Time,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Exercise,Eating,Socializing,Video Games,Video Games,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Reading or Writing,Entertainment,Entertainment,Entertainment,Study,Study,Study,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,1,3,3
2023/10/30 6:28:28 PM GMT+6,I Agree,Male,21,Student,Single,200000,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Study,Study,Traveling,Traveling,Traveling,Socializing,University Class,University Class,University Class,University Class,Socializing,Travelling,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Entertainment,Entertainment,Exercise,Religion or Spiritual Activities,Study,Study,Study,Study,Eating,Study,Study,Study,Religion or Spiritual Activities,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Personal Care,Religion or Spiritual Activities,Study,Study,Eating,Study,Study,Study,Entertainment,Study,Study,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Socializing,Socializing,Socializing,Religion or Spiritual Activities,Study,Study,Study,Study,Eating,Study,Study,Study,Religion or Spiritual Activities,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,5,4,4
2023/10/30 8:07:20 PM GMT+6,I Agree,Female,20,Student,Single,70000,Sleeping,Religion or Spiritual Activities,Study,Personal Care,Traveling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,University Class,Religion or Spiritual Activities,Housework,Eating,Entertainment,Socializing,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Housework,Religion or Spiritual Activities,Family Time,Socializing,Study,Study,Study,Eating,Entertainment,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Socializing,Study,Study,Housework,Personal Care,Religion or Spiritual Activities,Socializing,Socializing,Eating,Eating,Entertainment,Entertainment,Religion or Spiritual Activities,Reading or Writing,Reading or Writing,Religion or Spiritual Activities,Family Time,Family Time,Study,Study,Study,Eating,Socializing,Study,Study,Study,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,2,3
2023/10/30 9:31:57 PM GMT+6,I Agree,Male,22,Student,Single,,Sleeping,Sleeping,Sleeping,Traveling,Traveling,Traveling,Traveling,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Sports,Sports,Sports,Sports,Sports,Travelling,Travelling,Entertainment,Entertainment,Study,Study,Study,Study,Exercise,Exercise,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Eating,Exercise,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Entertainment,Entertainment,Study,Study,Study,Study,Traveling,Shopping,Shopping,Traveling,Exercise,Exercise,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,4,5
2023/10/30 9:41:24 PM GMT+6,I Agree,Male,23,Student,Single,100000,Eating,Housework,Study,Study,Study,Eating,Study,Study,Study,Eating,Phone Calls,Study,Religion or Spiritual Activities,Reading or Writing,Personal Care,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Study,Study,Study,Study,Study,Study,Study,Eating,Phone Calls,Religion or Spiritual Activities,Study,Study,Study,Study,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Eating,Sleeping,Study,Sleeping,Socializing,Sleeping,Eating,Eating,Study,Study,Study,Study,Study,Study,Phone Calls,Religion or Spiritual Activities,Eating,Eating,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,1,5,4
